Datum/Uhrzeit,Zeitstempel,HUP,ZUP,BUP,ZW2,MA1,MZ1,ZIP,VD1,VD2,VENT,AV,VBS,ZW1,HD,ND,MOT,ASD,EVU,TFB1 [°C],TBW [°C],TA [°C],TRLext [°C],TRL [°C],TVL [°C],THG [°C],TWQaus [°C],TWQein [°C],TRLsoll [°C],TMK1soll [°C],AI1DIV,SUP,FUP2,MA2,MZ2,MA3,MZ3,FUP3,ZW3,SLP,AO1 [V],AO2 [V],SWT,AI1 [V],DF [l/min],SpHz [K],SpWQ [K],Qh [kW],BS VD1 [h],BS WP [h],BS Hz [h],BS BW [h],BS Kü [h],Imp VD1 [],WMZ [kWh],WMZ Hz [kWh],WMZ BW [kWh],TA mittel [°C],TSS [°C],TSK [°C],TFB2 [°C],TFB3 [°C],TEE [°C],TMK2soll [°C],TMK3soll [°C],WM [kWh],Pe1 [W],Pe2 [W],AZ1 [],AZ2 [],E1 [kWh],E2 [kWh],UEHZ [K],UEHZsoll [K],Asg.VDi [°C],Asg.VDa [°C],VDHz [°C],PWM VBS [%],SpWQsoll [K],PWM HUP [%],SpHzSoll [K],FreqVD [Hz]
2018-08-10 17:16:50,1533914210,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.3,24.4,36.5,37.1,26.7,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:17:50,1533914270,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.3,24.4,36.5,37.1,26.7,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:18:50,1533914330,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.3,24.4,36.5,37,26.7,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:19:50,1533914390,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.3,24.4,36.5,37,26.7,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:20:50,1533914450,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.2,24.4,36.5,36.9,26.7,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:21:50,1533914510,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.2,24.4,36.5,36.9,26.7,15.6,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:22:50,1533914570,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.2,24.4,36.5,36.9,26.7,15.7,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:23:50,1533914630,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.2,24.4,36.4,36.8,26.7,15.7,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:24:50,1533914690,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.3,24.4,36.4,36.7,26.5,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:25:50,1533914750,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.4,36.7,26.5,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:26:50,1533914810,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.2,24.4,36.3,36.7,26.5,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:27:50,1533914870,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.2,24.4,36.4,36.6,26.5,15.5,17.3,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:28:50,1533914930,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.2,24.4,36.3,36.6,26.5,15.5,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:29:50,1533914990,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.2,24.4,36.4,36.6,26.5,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:30:50,1533915050,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.2,24.4,36.3,36.5,26.5,15.6,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:31:50,1533915110,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.3,24.4,36.3,36.5,26.5,15.6,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:32:50,1533915170,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.3,24.4,36.3,36.4,26.5,15.7,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:33:50,1533915230,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.8,16.3,24.4,36.3,36.4,26.5,15.7,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:34:50,1533915290,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.3,36.4,26.5,15.7,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:35:50,1533915350,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.3,36.3,26.4,15.7,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:36:50,1533915410,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.3,36.3,26.4,15.7,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:37:50,1533915470,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.3,36.2,26.4,15.7,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:38:50,1533915530,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.4,24.4,36.2,36.2,26.4,15.7,17.5,15,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:39:50,1533915590,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.2,36.1,26.4,15.7,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:40:50,1533915650,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.2,36.1,26.4,15.7,17.4,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:41:50,1533915710,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.4,24.4,36.2,36,26.4,15.7,17.4,15,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:42:50,1533915770,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.4,24.4,36.2,36,26.4,15.8,17.5,15,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:43:50,1533915830,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.4,24.4,36.2,36,26.4,15.7,17.5,15,33.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:44:50,1533915890,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.1,35.9,26.4,15.8,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:45:50,1533915950,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.1,35.9,26.4,15.9,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:46:50,1533916010,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.3,24.4,36.1,35.8,26.4,15.9,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:47:50,1533916070,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.3,24.4,36.1,35.8,26.3,15.9,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:48:50,1533916130,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.7,16.3,24.4,36.1,35.8,26.3,15.9,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:49:50,1533916190,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.3,24.4,36,35.7,26.3,15.9,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:50:50,1533916250,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.3,24.4,36,35.7,26.3,16,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:51:50,1533916310,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.3,24.4,36,35.6,26.3,15.9,17.5,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:52:50,1533916370,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,36,35.6,26.3,15.8,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:53:50,1533916430,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,36,35.5,26.3,15.9,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:54:50,1533916490,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,35.9,35.5,26.3,15.9,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:55:50,1533916550,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,36,35.5,26.3,15.9,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:56:50,1533916610,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,36,35.5,26.3,16,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:57:50,1533916670,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,36,35.4,26.3,16,17.6,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:58:50,1533916730,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,35.9,35.3,26.3,16,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 17:59:50,1533916790,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,35.9,35.3,26.3,16,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:00:50,1533916850,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,35.9,35.3,26.1,16,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:01:50,1533916910,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,35.9,35.3,26.1,16,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:02:50,1533916970,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,35.9,35.2,26.1,16,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:03:50,1533917030,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.6,16.2,24.4,35.9,35.2,26.1,16.1,17.8,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:04:50,1533917090,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.4,16.2,24.4,35.8,35.2,26.1,16.1,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:05:50,1533917150,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.4,16.2,24.4,35.9,35.1,26.1,16,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:06:50,1533917210,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.4,16.2,24.4,35.8,35.1,26.1,16.1,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:07:50,1533917270,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.4,16.2,24.4,35.8,35,26.1,16.1,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:08:50,1533917330,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.3,16.1,24.4,35.8,35,26.1,16.1,17.7,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:09:50,1533917390,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.3,16.1,24.4,35.7,34.9,26.1,16.1,17.7,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:10:50,1533917450,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.3,16.1,24.4,35.7,34.9,26.1,16.1,17.8,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:11:50,1533917510,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.3,16.1,24.4,35.7,34.9,26.1,16.1,17.8,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:12:50,1533917570,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.3,16.1,24.4,35.7,34.9,26,16.1,17.8,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:13:50,1533917630,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.2,16.1,24.4,35.7,34.8,26,16.1,17.8,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:14:50,1533917690,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.2,16.1,24.4,35.7,34.8,26,16,17.7,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:15:50,1533917750,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.2,16.1,24.4,35.6,34.8,26,16,17.6,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:16:50,1533917810,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.2,16.1,24.4,35.6,34.7,26,16,17.7,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:17:50,1533917870,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49.2,16.2,24.4,35.6,34.7,26,16,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:18:50,1533917930,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49,16.1,24.4,35.6,34.7,26,16.1,17.7,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:19:50,1533917990,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,25.1,49,16.2,24.4,35.6,34.6,26,16.1,17.8,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:20:50,1533918050,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49,16.1,24.4,35.6,34.6,26,16.1,17.7,15,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:21:50,1533918110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49,16.2,24.4,35.6,34.6,25.9,16.1,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-10 18:22:50,1533918170,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,25.1,49,16.2,24.4,35.6,34.5,26,16.1,17.7,15,33.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
